,userID,itemID,styleID,rating,brewerID,timestamp
27808,773,7348,1199,4.5,1199,1258231472
27809,773,17538,1199,2.0,1199,1278867630
27810,773,11757,1199,4.0,1199,1255187178
27811,773,7463,1199,3.5,1199,1210285544
27812,773,29145,263,4.0,263,1251843094
27813,773,4073,1199,4.0,1199,1259968083
27814,773,7675,3268,4.0,3268,1247696709
27815,773,16074,1199,4.5,1199,1204927189
27816,773,20539,394,4.0,394,1261609874
27817,773,1622,394,3.5,394,1265757343
27818,773,20470,394,3.5,394,1256076592
27819,773,45260,16386,3.0,16386,1316361462
27820,773,28350,3268,4.0,3268,1258413647
27821,773,34146,1199,3.5,1199,1263251441
27822,773,33644,14879,4.5,14879,1261937882
27823,773,35036,1199,4.0,1199,1259537397
27824,773,25468,568,4.0,568,1223070749
27825,773,19960,1199,3.5,1199,1270303542
27826,773,24905,1199,4.0,1199,1272579853
27827,773,1504,568,3.5,568,1218998376
27828,773,56259,22167,3.5,22167,1319999698
27829,773,2106,394,3.5,394,1281476090
27830,773,429,1,4.0,1,1195688505
27831,773,21822,1199,3.5,1199,1263942789
27832,773,1018,263,3.5,263,1217891549
27833,773,55900,1199,4.0,1199,1266880797
27834,773,1554,568,3.5,568,1278451975
27835,773,60511,1199,3.5,1199,1285107058
27836,3407,13350,3268,3.0,3268,1283282597
27837,911,35036,1199,4.5,1199,1318818702
27838,7609,3824,1417,4.5,1417,1137779771
27839,7689,3824,1417,3.5,1417,1056662496
27840,7689,429,1,4.5,1,1038272161
27841,7689,436,163,3.5,163,1042143207
27842,7689,1504,568,4.5,568,1050102169
27843,7689,1123,395,3.5,395,1131261697
27844,7689,1122,395,4.0,395,1131161831
27845,7689,1121,395,4.0,395,1130899686
27846,7689,4904,1417,4.0,1417,1122160203
27847,3952,19960,1199,4.5,1199,1269775873
27848,3952,727,263,2.0,263,1126565689
27849,3952,7693,3282,3.0,3282,1179373324
27850,4553,5441,1199,4.0,1199,1257024394
27851,4553,28350,3268,4.5,3268,1217301577
27852,1321,3824,1417,3.5,1417,1314663510
27853,1321,19960,1199,5.0,1199,1306324883
27854,1321,16074,1199,4.5,1199,1306104929
27855,1321,24905,1199,4.5,1199,1309187923
27856,1524,5411,394,3.5,394,1298171918
27857,1524,28951,13397,4.0,13397,1298312083
27858,1524,429,1,5.0,1,1228675794
27859,1524,3824,1417,4.0,1417,1257551174
27860,1524,1324,263,5.0,263,1281487377
27861,1524,58053,395,4.0,395,1283632296
27862,1524,28949,13397,3.5,13397,1298237314
27863,1524,34146,1199,3.5,1199,1283659803
27864,1524,436,163,3.0,163,1280536414
27865,1524,64851,24447,3.5,24447,1312075990
27866,1524,54731,263,4.0,263,1298067059
27867,1524,28952,13397,3.5,13397,1298354916
27868,1524,43312,394,3.5,394,1281633955
27869,1524,28950,13397,3.5,13397,1286656609
27870,1524,1622,394,3.5,394,1294094794
27871,3224,20539,394,4.0,394,1263775883
27872,3224,6551,1254,3.0,1254,1262719095
27873,3224,33644,14879,4.0,14879,1270738594
27874,3224,60511,1199,4.0,1199,1286765245
27875,3224,61060,1482,4.0,1482,1281910452
27876,3224,40176,12224,4.5,12224,1268513656
27877,3224,7047,1482,4.0,1482,1281909990
27878,3059,16074,1199,4.0,1199,1250217301
27879,3059,34146,1199,4.5,1199,1247037085
27880,3059,43091,16386,3.0,16386,1273038229
27881,3059,47695,14879,4.0,14879,1269564891
27882,3059,57757,1199,4.5,1199,1273123291
27883,3059,58053,395,3.5,395,1288915135
27884,3059,33644,14879,3.5,14879,1269564676
27885,3059,55900,1199,4.5,1199,1268365941
27886,3059,21688,9020,3.0,9020,1288323769
27887,3059,4073,1199,4.0,1199,1269921143
27888,3059,17538,1199,4.0,1199,1254276185
27889,3059,47658,1199,5.0,1199,1244331396
27890,3059,7675,3268,4.0,3268,1278980636
27891,3059,57110,14879,4.0,14879,1273730782
27892,3059,43893,7402,2.0,7402,1285282949
27893,3059,35036,1199,4.0,1199,1262447154
27894,3059,60584,1199,5.0,1199,1280522874
27895,3059,429,1,3.5,1,1217815993
27896,3059,25852,1199,4.0,1199,1311299025
27897,3059,7463,1199,3.5,1199,1244512943
27898,3059,11757,1199,4.5,1199,1248302670
27899,3059,51483,9020,3.5,9020,1289963222
27900,3059,24905,1199,3.5,1199,1253674627
27901,3059,19960,1199,5.0,1199,1245029681
27902,3059,20478,1199,4.0,1199,1255489546
27903,3059,21822,1199,4.0,1199,1262134877
27904,3059,59966,1199,4.0,1199,1281020885
27905,3059,54827,1199,4.5,1199,1281473047
27906,3059,48911,1199,4.0,1199,1246933867
27907,1910,33624,14879,4.0,14879,1306299491
27908,1910,7463,1199,4.5,1199,1300742670
27909,6576,4904,1417,3.5,1417,1194660276
27910,8105,5441,1199,3.5,1199,1077241024
27911,8105,4904,1417,4.0,1417,1075253227
27912,8105,7463,1199,4.0,1199,1077157902
27913,3608,28950,13397,5.0,13397,1278508518
27914,1199,43312,394,4.0,394,1250293854
27915,1199,25382,394,3.5,394,1190763475
27916,1199,7348,1199,4.0,1199,1238454465
27917,1199,966,365,4.0,365,1316215654
27918,2250,4904,1417,4.5,1417,1291859159
27919,2250,7348,1199,4.0,1199,1301620165
27920,2250,48555,21516,3.5,21516,1295664806
27921,2250,11757,1199,4.0,1199,1296878782
27922,2250,48521,21516,4.0,21516,1295493517
27923,2250,5441,1199,4.0,1199,1294542619
27924,2250,48556,21516,4.0,21516,1295487294
27925,2250,48519,21516,4.0,21516,1295232058
27926,7475,727,263,3.0,263,1146506131
27927,1351,7463,1199,4.0,1199,1314251474
27928,6101,5441,1199,3.5,1199,1213584048
27929,6101,16074,1199,5.0,1199,1213584412
27930,6101,429,1,2.0,1,1212700846
27931,981,20893,9020,4.0,9020,1249007266
27932,981,41532,395,4.0,395,1275447356
27933,981,52211,14879,3.5,14879,1318289393
27934,981,11757,1199,4.5,1199,1252779268
27935,981,21822,1199,4.0,1199,1260231814
27936,981,34146,1199,4.0,1199,1295479983
27937,981,19960,1199,4.5,1199,1296584549
27938,981,54028,1199,4.5,1199,1267488348
27939,981,47695,14879,4.0,14879,1295569857
27940,981,50929,395,4.0,395,1249879307
27941,981,52269,395,4.0,395,1264385526
27942,981,7348,1199,4.5,1199,1244508419
27943,981,49391,395,4.0,395,1255476680
27944,981,24905,1199,4.0,1199,1256173525
27945,2304,11757,1199,3.0,1199,1293343732
27946,2304,60511,1199,4.0,1199,1300985094
27947,4886,1791,60,4.0,60,1215258463
27948,4886,5411,394,4.5,394,1248364428
27949,4256,33624,14879,2.0,14879,1264347696
27950,4690,2106,394,3.0,394,1253147839
27951,214,4073,1199,3.5,1199,1324776077
27952,4050,11757,1199,3.5,1199,1268257128
27953,5187,28350,3268,4.0,3268,1240079094
27954,4179,19960,1199,4.0,1199,1240206566
27955,4179,4073,1199,3.0,1199,1266120988
27956,4179,21822,1199,4.5,1199,1240899021
27957,4179,11757,1199,5.0,1199,1231609958
27958,4179,35036,1199,3.0,1199,1258535021
27959,7537,7675,3268,3.0,3268,1142452501
27960,627,21822,1199,4.0,1199,1321071221
27961,7126,25382,394,3.0,394,1166319207
27962,4798,10265,3351,2.0,3351,1250459288
27963,4798,10265,3351,1.0,3351,1250459288
27964,4798,1414,163,1.5,163,1227697377
27965,2995,3824,1417,4.5,1417,1227484810
27966,2995,21822,1199,3.0,1199,1250136305
27967,2995,429,1,3.0,1,1291005561
27968,2995,1621,394,3.5,394,1245729054
27969,2995,3825,1463,3.0,1463,1271044960
27970,2995,39289,14756,3.0,14756,1234326250
27971,2995,25382,394,4.0,394,1265606077
27972,3144,11757,1199,4.0,1199,1231385360
27973,3144,37518,14879,2.0,14879,1263259736
27974,3144,19960,1199,3.0,1199,1288317692
27975,3144,36167,395,3.5,395,1285468804
27976,4994,20470,394,1.0,394,1123632997
27977,4994,17538,1199,5.0,1199,1165272698
27978,4994,11757,1199,1.5,1199,1165723692
27979,4994,21822,1199,3.5,1199,1164846615
27980,4994,1621,394,3.0,394,1123606440
27981,4994,1504,568,2.0,568,1140668919
27982,4994,5411,394,4.0,394,1123977720
27983,4994,1550,394,3.0,394,1123015903
27984,4994,8422,3282,3.5,3282,1177990676
27985,4994,1324,263,1.0,263,1161143733
27986,4994,2106,394,4.5,394,1122924545
27987,4994,9906,394,2.0,394,1148610721
27988,4994,24905,1199,2.5,1199,1165123755
27989,4994,50524,5892,4.5,5892,1245251543
27990,4994,1525,568,1.5,568,1140837811
27991,4994,798,289,1.0,289,1155313010
27992,4994,1622,394,4.0,394,1123519376
27993,6816,3939,1417,3.5,1417,1182209235
27994,6685,16073,1199,4.0,1199,1188608282
27995,6222,429,1,3.0,1,1209430233
27996,3250,16074,1199,4.0,1199,1269148068
27997,3250,11757,1199,4.0,1199,1261288925
27998,3250,47695,14879,4.0,14879,1261702464
27999,3250,19960,1199,4.0,1199,1266988879
28000,3250,4073,1199,3.5,1199,1268702417
28001,3250,21822,1199,4.0,1199,1269485567
28002,3250,52211,14879,3.5,14879,1286072716
28003,3250,47658,1199,4.5,1199,1266819469
28004,3250,19960,1199,4.5,1199,1266988879
28005,7641,12754,807,4.0,807,1135027874
28006,7880,429,1,4.0,1,1112048228
28007,1131,52211,14879,2.5,14879,1316904389
28008,2107,46386,365,2.0,365,1303356397
28009,75,7694,3282,4.0,3282,1320688936
28010,75,436,163,2.0,163,1326049162
28011,75,7693,3282,4.0,3282,1320688383
28012,75,13350,3268,3.5,3268,1319133937
28013,75,33644,14879,3.5,14879,1322664704
28014,2961,60511,1199,3.0,1199,1291353433
28015,7723,4373,1386,5.0,1386,1128568961
28016,7723,12073,5313,3.0,5313,1116397143
28017,3529,3816,1289,3.0,1289,1280610398
28018,4264,727,263,4.0,263,1264121414
28019,4264,20202,765,4.0,765,1263167780
28020,3046,429,1,4.0,1,1266896611
28021,3046,1324,263,4.0,263,1290306791
28022,3046,727,263,3.5,263,1283662406
28023,3046,1018,263,4.0,263,1279346205
28024,7532,17538,1199,4.0,1199,1142645334
28025,4395,21822,1199,4.5,1199,1257383760
28026,4395,7463,1199,4.5,1199,1226119089
28027,4395,429,1,3.5,1,1172036516
28028,4395,963,365,4.0,365,1227663270
28029,4395,20539,394,4.0,394,1255046802
28030,4395,20470,394,4.5,394,1261366134
28031,4395,4904,1417,4.5,1417,1240283436
28032,4395,33227,365,3.0,365,1225857278
28033,4395,16074,1199,3.5,1199,1226885883
28034,4395,51749,807,4.5,807,1249845643
28035,6575,1018,263,4.0,263,1168310244
28036,6575,3939,1417,3.5,1417,1168132109
28037,6575,727,263,3.0,263,1194661951
28038,6575,4904,1417,3.5,1417,1168227428
28039,6575,436,163,1.5,163,1166931500
28040,3272,4904,1417,4.0,1417,1283358748
28041,3272,5441,1199,4.5,1199,1277220406
28042,3272,21822,1199,3.5,1199,1266507389
28043,3272,1324,263,4.0,263,1227016588
28044,3272,11757,1199,4.0,1199,1285778340
28045,412,11757,1199,4.5,1199,1311412069
28046,412,71188,1417,3.0,1417,1321000192
28047,412,30034,13670,1.5,13670,1322992678
28048,6174,20470,394,4.0,394,1211131827
28049,6174,35036,1199,5.0,1199,1208488674
28050,6174,20478,1199,4.0,1199,1208487252
28051,1853,7348,1199,4.0,1199,1307175388
28052,1772,48167,765,3.0,765,1257443559
28053,1772,64608,13831,3.5,13831,1303005639
28054,1772,67455,13831,3.5,13831,1303005503
28055,1772,11456,577,3.0,577,1258378135
28056,1772,34808,13905,2.5,13905,1258991149
28057,1772,53158,765,2.5,765,1254865006
28058,1772,30368,13831,3.0,13831,1249161852
28059,1772,60787,13831,4.0,13831,1303005572
28060,1772,53159,765,3.5,765,1254864947
28061,1772,32222,765,3.0,765,1258722276
28062,1772,11709,577,2.5,577,1258378231
28063,1772,59315,1,3.0,1,1308438234
28064,1772,41315,765,3.5,765,1207276569
28065,1772,69068,1,3.5,1,1308438172
28066,1772,38552,765,3.0,765,1258722412
28067,1772,1557,577,3.5,577,1258378177
28068,1772,37650,13831,3.5,13831,1215112601
28069,1772,64609,13831,3.5,13831,1297218752
28070,1772,38866,765,3.0,765,1249220472
28071,1772,30682,765,3.0,765,1165267331
28072,1772,1542,576,3.0,576,1268111780
28073,1772,30372,13831,3.0,13831,1249161918
28074,1772,1504,568,4.0,568,1268111922
28075,1772,21822,1199,4.5,1199,1166417009
28076,176,20478,1199,4.5,1199,1199768812
28077,176,1525,568,3.0,568,1233812253
28078,176,3824,1417,3.0,1417,1179701155
28079,176,65528,24445,5.0,24445,1325176135
28080,176,7348,1199,4.0,1199,1267979231
28081,176,5441,1199,3.5,1199,1181531834
28082,176,28350,3268,3.5,3268,1183343825
28083,176,34146,1199,4.0,1199,1234556879
28084,176,47658,1199,4.5,1199,1246027948
28085,176,1504,568,3.5,568,1177296407
28086,176,41778,10541,3.0,10541,1281575767
28087,176,37518,14879,3.5,14879,1198049619
28088,176,29145,263,4.5,263,1212953909
28089,176,21822,1199,3.5,1199,1269821677
28090,176,58914,1199,4.5,1199,1287009669
28091,176,55900,1199,3.5,1199,1268590288
28092,176,33644,14879,3.5,14879,1208136192
28093,176,7463,1199,3.0,1199,1247200941
28094,176,16074,1199,4.0,1199,1178504138
28095,176,16079,1199,4.5,1199,1289257107
28096,176,4073,1199,4.0,1199,1273451314
28097,176,24059,3268,4.0,3268,1280615772
28098,176,1018,263,2.0,263,1212954225
28099,176,429,1,4.0,1,1233811961
28100,176,67398,24445,3.5,24445,1301459946
28101,176,19960,1199,4.0,1199,1242069420
28102,176,17538,1199,3.0,1199,1219291539
28103,176,11757,1199,4.5,1199,1232258643
28104,7824,962,365,4.0,365,1117247178
28105,4079,55900,1199,3.5,1199,1267776567
28106,1288,20478,1199,5.0,1199,1287013839
28107,1288,48525,365,2.0,365,1298508174
28108,1288,7348,1199,5.0,1199,1307840733
28109,1288,7463,1199,4.5,1199,1315023739
28110,1288,34146,1199,4.0,1199,1300928680
28111,1288,5441,1199,4.5,1199,1315027798
28112,5293,35036,1199,3.0,1199,1238133506
28113,5445,20539,394,4.5,394,1234640852
28114,5445,5441,1199,4.5,1199,1217785811
28115,5445,24905,1199,3.5,1199,1209420043
28116,5445,16074,1199,4.0,1199,1211126843
28117,5445,20470,394,4.0,394,1228618469
28118,5445,17538,1199,3.5,1199,1212875960
28119,7521,429,1,5.0,1,1102987400
28120,7521,436,163,4.5,163,1143584825
28121,7521,16115,1199,4.0,1199,1112934085
28122,7521,21822,1199,4.0,1199,1113095484
28123,7521,5441,1199,4.0,1199,1113104299
28124,7521,4073,1199,3.0,1199,1112564841
28125,7521,16074,1199,4.0,1199,1113099417
28126,7521,4904,1417,5.0,1417,1142797099
28127,7780,12197,1417,5.0,1417,1122925891
28128,6169,13350,3268,4.5,3268,1211167039
28129,7053,5487,2098,4.0,2098,1169761823
28130,4252,1622,394,4.5,394,1257820565
28131,4252,16074,1199,4.0,1199,1255294497
28132,4252,7348,1199,4.5,1199,1264364760
28133,4252,35036,1199,4.5,1199,1258251863
28134,4252,11757,1199,5.0,1199,1254441124
28135,4252,1504,568,4.5,568,1255384746
28136,4252,21822,1199,4.0,1199,1256606488
28137,6837,36380,765,2.0,765,1180921453
28138,644,21822,1199,4.0,1199,1300655951
28139,644,5441,1199,3.5,1199,1320951327
28140,644,20478,1199,4.0,1199,1319483406
28141,644,60511,1199,4.5,1199,1304716831
28142,2773,11757,1199,4.0,1199,1294351285
28143,2773,20539,394,4.0,394,1285570439
28144,7198,429,1,4.0,1,1161487425
28145,546,25414,1075,4.0,1075,1313538701
28146,546,58046,1075,4.0,1075,1312070406
28147,546,47658,1199,5.0,1199,1321814569
28148,4447,1324,263,4.5,263,1259814814
28149,1186,429,1,3.0,1,1298768721
28150,1186,53779,14879,4.0,14879,1298851465
28151,1186,19960,1199,4.5,1199,1316314746
28152,1186,34146,1199,4.5,1199,1307808183
28153,1186,48466,3282,3.5,3282,1307412760
28154,477,17538,1199,3.5,1199,1311128803
28155,477,4073,1199,3.5,1199,1311132156
28156,477,35036,1199,3.0,1199,1294116808
28157,477,72827,14879,4.5,14879,1318383495
28158,477,25852,1199,3.0,1199,1312769325
28159,477,21822,1199,4.5,1199,1299559374
28160,477,6523,14,4.0,14,1317001227
28161,477,53779,14879,3.0,14879,1321754678
28162,477,47695,14879,3.5,14879,1322448697
28163,477,34146,1199,4.0,1199,1294114854
28164,477,19960,1199,5.0,1199,1301369983
28165,1140,19960,1199,5.0,1199,1316814895
28166,5738,20539,394,3.5,394,1227414730
28167,5738,20470,394,3.5,394,1226807381
28168,5808,11757,1199,4.5,1199,1209230461
28169,5808,32141,850,4.0,850,1155049502
28170,5808,17538,1199,4.5,1199,1159322864
28171,5808,2780,850,4.5,850,1155050482
28172,5808,20470,394,4.0,394,1151372526
28173,5808,2725,850,4.5,850,1155050158
28174,5808,24905,1199,3.5,1199,1225247378
28175,5808,19960,1199,5.0,1199,1209230662
28176,5808,8717,850,2.0,850,1154718083
28177,7879,5756,14,4.0,14,1085428112
28178,7879,176,60,3.5,60,1112053935
28179,7879,507,14,4.0,14,1092261214
28180,7879,3939,1417,3.0,1417,1101488861
28181,7879,1599,60,3.5,60,1092334635
28182,7879,7463,1199,3.0,1199,1111671550
28183,7879,515,14,4.5,14,1092261427
28184,7879,4073,1199,3.0,1199,1111622047
28185,7879,961,365,3.5,365,1101492422
28186,7879,1550,394,4.5,394,1084983643
28187,7879,436,163,1.5,163,1080081715
28188,7879,429,1,3.5,1,1071769621
28189,7879,17655,14,3.0,14,1092261615
28190,7879,1598,60,3.5,60,1093036966
28191,7879,2106,394,4.0,394,1095701020
28192,7879,1622,394,4.0,394,1084983059
28193,7879,3517,394,4.0,394,1081893217
28194,1421,29145,263,4.0,263,1313462112
28195,1421,17538,1199,4.0,1199,1309051077
28196,6096,4073,1199,4.5,1199,1213859858
28197,5957,31703,14,3.5,14,1219288080
28198,5957,17183,14,4.0,14,1219290233
28199,5957,21436,14,3.5,14,1219288861
28200,5239,19960,1199,3.5,1199,1238978616
28201,5239,7348,1199,4.5,1199,1233713594
28202,5239,11757,1199,5.0,1199,1228688329
28203,769,175,60,4.0,60,1320011084
28204,769,178,60,3.5,60,1320011886
28205,769,1599,60,3.0,60,1319996698
28206,769,35036,1199,3.5,1199,1319674290
28207,769,47658,1199,4.5,1199,1319483621
28208,769,176,60,4.0,60,1320009200
28209,2566,60511,1199,3.5,1199,1297449098
28210,2566,3606,1315,4.0,1315,1173932392
28211,2566,21483,2098,4.0,2098,1196213721
28212,2566,25414,1075,4.0,1075,1292368869
28213,2566,25103,365,4.5,365,1154460280
28214,2566,429,1,4.5,1,1178764089
28215,2566,962,365,4.0,365,1164852665
28216,2566,19960,1199,4.5,1199,1159213451
28217,2566,10784,1075,4.0,1075,1188972053
28218,2566,29145,263,4.5,263,1219896858
28219,2566,23290,1075,4.0,1075,1178240189
28220,2566,7348,1199,5.0,1199,1253854745
28221,2566,34361,394,4.5,394,1279250773
28222,2566,58046,1075,4.0,1075,1273021280
28223,2566,20818,1075,4.5,1075,1233976509
28224,2566,41788,15636,4.5,15636,1239564280
28225,2566,20470,394,4.5,394,1169338891
28226,2566,33644,14879,4.5,14879,1192864819
28227,2566,17538,1199,3.5,1199,1187446987
28228,2566,48301,18012,4.5,18012,1236301080
28229,2566,21822,1199,4.0,1199,1162844698
28230,2566,41778,10541,4.0,10541,1210430235
28231,2566,20893,9020,4.0,9020,1228799591
28232,2566,3003,395,3.5,395,1182031791
28233,2566,11493,5313,3.0,5313,1184302176
28234,2566,55900,1199,3.0,1199,1292124564
28235,2566,63006,18012,4.0,18012,1290478877
28236,2566,36270,10541,4.5,10541,1211655935
28237,2566,16074,1199,4.5,1199,1180799996
28238,2566,1504,568,4.5,568,1159300934
28239,2566,53677,20658,4.0,20658,1281320204
28240,2566,35036,1199,3.5,1199,1202280131
28241,2566,5487,2098,4.5,2098,1212260236
28242,2566,51483,9020,3.5,9020,1291597543
28243,2566,7463,1199,4.5,1199,1257807281
28244,2566,727,263,4.0,263,1176943264
28245,2566,54545,18816,3.0,18816,1267589187
28246,2566,16115,1199,4.0,1199,1164753767
28247,2566,11757,1199,4.5,1199,1181333038
28248,2566,23474,1199,3.5,1199,1178772020
28249,2566,24905,1199,4.5,1199,1205296531
28250,2566,20447,2098,4.5,2098,1180571282
28251,5993,20470,394,4.5,394,1218036252
28252,5868,25382,394,2.5,394,1223390302
28253,3503,7348,1199,3.5,1199,1281034926
28254,3503,24059,3268,3.5,3268,1281032829
28255,3503,7463,1199,3.5,1199,1271112575
28256,3503,7675,3268,3.5,3268,1281032201
28257,3503,48911,1199,3.5,1199,1259367491
28258,3503,5411,394,4.5,394,1245698166
28259,3503,1622,394,2.5,394,1263527985
28260,3503,54134,14879,3.0,14879,1261757952
28261,3503,429,1,4.0,1,1263693987
28262,3503,16638,3268,4.0,3268,1258849095
28263,1476,60209,16050,4.0,16050,1308076603
28264,1476,69068,1,3.5,1,1310760118
28265,1476,35036,1199,4.0,1199,1308594479
28266,1476,3939,1417,4.0,1417,1206512587
28267,1476,48911,1199,4.0,1199,1286520122
28268,1476,71004,6513,4.0,6513,1310586630
28269,1476,58053,395,3.0,395,1308593162
28270,1476,3824,1417,3.5,1417,1312716566
28271,1476,46170,17285,3.5,17285,1227775866
28272,1476,7673,3268,4.0,3268,1225454673
28273,1476,7675,3268,4.0,3268,1253819272
28274,1476,14014,568,3.0,568,1216577707
28275,1476,56887,3268,4.0,3268,1297567968
28276,1476,67962,1,4.0,1,1310753533
28277,1476,24059,3268,4.0,3268,1227308340
28278,1476,28350,3268,3.5,3268,1225455420
28279,1476,1525,568,3.0,568,1206527294
28280,1476,39299,3268,4.0,3268,1240159368
28281,1476,1018,263,3.5,263,1218364658
28282,1476,13350,3268,4.0,3268,1225456187
28283,1476,7675,3268,4.5,3268,1253819272
28284,1476,8950,2446,4.0,2446,1293372960
28285,1476,29204,395,4.0,395,1308595258
28286,1476,7672,3268,3.5,3268,1227375254
28287,1476,10785,1075,4.0,1075,1312710063
28288,1476,59315,1,3.5,1,1310759238
28289,1476,1504,568,3.5,568,1216625743
28290,7955,16638,3268,3.5,3268,1102872061
28291,5364,20447,2098,4.0,2098,1236541826
28292,5364,25414,1075,5.0,1075,1235940573
28293,5364,10784,1075,5.0,1075,1235943951
28294,3975,34146,1199,4.0,1199,1258422744
28295,3975,28952,13397,3.5,13397,1228316672
28296,3975,28949,13397,4.0,13397,1254001576
28297,3975,966,365,4.0,365,1269396236
28298,3975,3824,1417,4.0,1417,1228316866
28299,5991,12421,936,2.0,936,1218098512
28300,4112,13112,936,3.5,936,1267145115
28301,2528,40176,12224,4.5,12224,1297916835
28302,3211,429,1,3.5,1,1287010168
28303,6481,37518,14879,4.5,14879,1199149188
28304,7326,8424,14,3.5,14,1117150124
28305,7326,3824,1417,4.0,1417,1081218388
28306,7326,1622,394,3.5,394,1152733820
28307,7326,511,14,4.5,14,1117150605
28308,7326,2324,394,4.0,394,1088131212
28309,7326,513,14,4.0,14,1130983429
28310,7326,436,163,2.5,163,1100130969
28311,7326,20470,394,2.5,394,1154744094
28312,7326,25382,394,4.0,394,1127693998
28313,7326,1549,394,3.5,394,1105922769
28314,7326,512,14,4.5,14,1140143375
28315,7326,514,14,4.0,14,1130983109
28316,7326,10656,5049,4.0,5049,1108161317
28317,7326,5756,14,4.0,14,1126828845
28318,7326,727,263,3.5,263,1141593480
28319,7326,7463,1199,2.5,1199,1146358936
28320,7326,507,14,4.5,14,1121111582
28321,7326,6523,14,4.5,14,1129211123
28322,7326,11757,1199,4.5,1199,1136861037
28323,7326,5441,1199,4.0,1199,1125968623
28324,7326,26722,14,4.0,14,1130966884
28325,2911,11757,1199,4.5,1199,1292117008
28326,8221,429,1,3.5,1,1055435414
28327,5859,29687,395,4.0,395,1223770600
28328,5859,36862,14879,4.0,14879,1183083925
28329,6323,16074,1199,3.0,1199,1205899442
28330,6323,37506,13905,3.0,13905,1205372040
28331,6323,11757,1199,5.0,1199,1199672762
28332,6323,19960,1199,4.5,1199,1204343902
28333,6257,35036,1199,4.5,1199,1197270416
28334,6257,727,263,5.0,263,1149308511
28335,6257,29145,263,5.0,263,1181450652
28336,6257,7463,1199,4.5,1199,1164866534
28337,6257,1525,568,3.5,568,1201387872
28338,6257,14592,2446,4.5,2446,1179736304
28339,6257,1154,394,4.5,394,1157603648
28340,6257,1621,394,4.0,394,1162612053
28341,6257,1622,394,4.0,394,1162447566
28342,6257,25382,394,4.5,394,1161673409
28343,6257,28350,3268,4.0,3268,1198106462
28344,6257,19960,1199,4.0,1199,1175489997
28345,6257,1324,263,4.5,263,1155098336
28346,6257,37650,13831,3.5,13831,1200266507
28347,6257,3606,1315,5.0,1315,1150086363
28348,6257,7167,1315,4.5,1315,1164773458
28349,6257,36670,394,4.0,394,1198461632
28350,6257,4073,1199,4.5,1199,1159381227
28351,6257,20478,1199,4.5,1199,1197179469
28352,6257,25414,1075,3.5,1075,1208019450
28353,6257,1122,395,4.0,395,1191802273
28354,6257,1018,263,4.0,263,1150953808
28355,6257,16074,1199,5.0,1199,1156908743
28356,6257,1550,394,3.5,394,1164409390
28357,6257,9906,394,3.0,394,1150951888
28358,6257,11757,1199,4.5,1199,1199423987
28359,6257,16115,1199,5.0,1199,1199603120
28360,6257,1123,395,3.5,395,1194211941
28361,6257,4920,1315,4.5,1315,1178563136
28362,6257,25852,1199,4.5,1199,1186173554
28363,6257,23474,1199,4.5,1199,1199651844
28364,6257,5411,394,4.0,394,1162951440
28365,6257,20470,394,5.0,394,1158012298
28366,6257,17538,1199,5.0,1199,1163048647
28367,6257,2106,394,4.5,394,1164410187
28368,6966,5441,1199,4.0,1199,1174242588
28369,6966,7463,1199,3.5,1199,1174241829
28370,2208,60511,1199,4.0,1199,1301977612
28371,2208,7348,1199,4.0,1199,1302056650
28372,2208,19960,1199,4.5,1199,1301978357
28373,4557,10784,1075,3.5,1075,1256962406
28374,4557,11757,1199,4.5,1199,1234300437
28375,4557,19960,1199,3.5,1199,1242771891
28376,6051,429,1,4.5,1,1215750724
28377,1689,19960,1199,5.0,1199,1291726898
28378,1689,17538,1199,3.5,1199,1309929908
28379,1689,30034,13670,1.5,13670,1273641030
28380,1689,26352,2100,1.5,2100,1274366672
28381,645,19960,1199,4.5,1199,1319415893
28382,645,34146,1199,4.5,1199,1301876894
28383,645,16074,1199,4.0,1199,1302018451
28384,645,35036,1199,4.0,1199,1320937141
28385,3893,4786,1315,5.0,1315,1245576423
28386,3893,55900,1199,2.0,1199,1270871935
28387,3893,1324,263,3.0,263,1219923115
28388,3893,17538,1199,3.5,1199,1248149812
28389,3893,3824,1417,3.0,1417,1262675230
28390,656,11757,1199,4.5,1199,1320811600
28391,4838,1550,394,4.0,394,1249523551
28392,4838,43312,394,4.5,394,1249523845
28393,4838,5411,394,4.5,394,1249523639
28394,4838,9906,394,4.0,394,1249520886
28395,4838,1622,394,3.0,394,1249524055
28396,4838,25382,394,4.0,394,1249520838
28397,6082,11757,1199,4.0,1199,1198821112
28398,6082,20539,394,4.0,394,1214459145
28399,6082,19960,1199,4.0,1199,1207456440
28400,6082,33644,14879,4.0,14879,1212815657
28401,6463,3939,1417,4.5,1417,1199641659
28402,5318,3824,1417,4.0,1417,1237770635
28403,2333,19960,1199,5.0,1199,1300592537
28404,4545,15202,1497,4.0,1497,1257239907
28405,4545,22272,1497,4.0,1497,1257239495
28406,3727,24905,1199,2.0,1199,1236660601
28407,3727,7348,1199,4.0,1199,1239515001
28408,3727,5441,1199,4.0,1199,1218747413
28409,3727,19960,1199,2.0,1199,1216616130
28410,3727,21822,1199,4.0,1199,1239682554
28411,3727,35036,1199,2.0,1199,1239683327
28412,3727,961,365,3.5,365,1244349078
28413,3727,11757,1199,4.5,1199,1198818772
