,obsNo,userID,itemID,styleID,rating,brewerID,timestamp
21165,21174,2858,35036,1199,4.5,1199,1293064256
21166,21175,2591,436,163,3.5,163,1297128561
21167,21176,5448,11757,1199,4.5,1199,1188602387
21175,21184,5448,16074,1199,4.0,1199,1176668723
21177,21186,3378,16074,1199,4.5,1199,1224280918
21188,21197,135,429,1,3.5,1,1322961684
21204,21213,572,11757,1199,4.5,1199,1315596909
21205,21214,572,16074,1199,4.0,1199,1320356961
21206,21215,572,20478,1199,4.5,1199,1319579633
21208,21217,7251,1599,60,3.5,60,1158630988
21212,21221,6726,3939,1417,3.5,1417,1186124578
21213,21222,7136,1324,263,4.5,263,1165972560
21214,21223,3453,25382,394,3.0,394,1282086630
21215,21224,3453,39215,395,4.5,395,1251987803
21219,21228,959,66041,394,3.0,394,1300852016
21221,21230,959,34146,1199,3.0,1199,1300937623
21223,21232,959,436,163,1.0,163,1317093007
21229,21238,959,966,365,4.0,365,1311652365
21232,21241,959,19960,1199,4.5,1199,1301626917
21233,21242,959,55900,1199,1.5,1199,1304391433
21234,21243,959,727,263,3.0,263,1316143536
21241,21250,3776,24905,1199,3.0,1199,1273624443
21243,21252,829,7463,1199,4.0,1199,1301189781
21246,21255,3467,727,263,4.0,263,1273016739
21248,21257,881,20478,1199,4.0,1199,1318988814
21251,21260,881,19960,1199,4.5,1199,1300326995
21253,21262,881,11757,1199,5.0,1199,1295654222
21258,21267,2746,19960,1199,4.5,1199,1239989765
21261,21270,2746,54731,263,3.0,263,1294612732
21263,21272,3679,57110,14879,3.5,14879,1276868427
21265,21274,2378,28350,3268,3.5,3268,1300049601
21270,21279,5988,28350,3268,4.0,3268,1218146547
21271,21280,2977,962,365,4.0,365,1243370657
21285,21294,1389,34146,1199,3.5,1199,1313804223
21286,21295,1162,7675,3268,3.0,3268,1316651808
21288,21297,1617,24059,3268,3.5,3268,1310851145
21290,21299,1617,35036,1199,4.0,1199,1310843311
21294,21303,571,8555,1315,3.5,1315,1321583998
21295,21304,571,11757,1199,4.5,1199,1320365400
21297,21306,571,20539,394,4.0,394,1321156410
21298,21307,7070,5441,1199,4.5,1199,1160516193
21303,21312,7070,20470,394,4.5,394,1162173457
21304,21313,7070,5411,394,4.5,394,1168994959
21308,21317,7070,1122,395,4.5,395,1168127139
21309,21318,7070,2718,860,4.5,860,1142645871
21313,21322,3481,727,263,5.0,263,1263864429
21314,21323,3481,17538,1199,3.0,1199,1222133706
21316,21325,3481,2106,394,5.0,394,1198882629
21317,21326,3481,59439,568,1.0,568,1281491453
21320,21329,835,17538,1199,3.0,1199,1310336345
21324,21333,835,11757,1199,4.5,1199,1316374353
21325,21334,835,20478,1199,4.0,1199,1318028842
21328,21337,2536,727,263,4.5,263,1297808841
21330,21339,7302,20470,394,4.0,394,1156028121
21333,21342,5400,966,365,4.5,365,1181523807
21337,21346,5400,39299,3268,3.5,3268,1210369560
21340,21349,5400,37403,1199,4.0,1199,1217207923
21341,21350,5400,20470,394,3.5,394,1198905631
21344,21353,5400,29687,395,3.5,395,1207962063
21347,21356,5400,7463,1199,4.0,1199,1161303031
21348,21357,5400,4073,1199,3.0,1199,1161294093
21350,21359,1629,17538,1199,4.0,1199,1310703393
21352,21361,1564,20470,394,4.5,394,1311190807
21362,21371,1543,21822,1199,5.0,1199,1299720884
21363,21372,1543,25852,1199,4.5,1199,1311812057
21372,21381,1543,3824,1417,3.5,1417,1283560484
21375,21384,1543,29145,263,4.0,263,1292808275
21381,21390,1543,24905,1199,4.0,1199,1277438510
21383,21392,1543,7463,1199,4.0,1199,1309394998
21385,21394,1543,16074,1199,4.5,1199,1299460183
21387,21396,1538,51245,13670,2.5,13670,1247829806
21391,21400,1538,33584,163,2.0,163,1162892949
21396,21405,1538,69677,23246,3.5,23246,1307521727
21401,21410,5479,34146,1199,4.0,1199,1234044245
21402,21411,7068,1504,568,4.0,568,1137633038
21404,21413,7068,429,1,4.5,1,1120158786
21407,21416,870,60511,1199,4.5,1199,1315461177
21412,21421,6279,33644,14879,4.0,14879,1207346170
21413,21422,6279,19960,1199,4.0,1199,1207263836
21416,21425,6279,40176,12224,4.0,12224,1198381524
21417,21426,7131,436,163,2.5,163,1166161870
21419,21428,4754,48911,1199,4.0,1199,1240498003
21421,21430,4754,20478,1199,4.0,1199,1226256624
21424,21433,4754,17538,1199,4.0,1199,1251665764
21425,21434,2941,966,365,4.0,365,1277968627
21429,21438,2941,34590,365,3.5,365,1278823163
21430,21439,2941,4014,1315,3.5,1315,1291605673
21435,21444,2833,34361,394,4.0,394,1242574647
21436,21445,2833,35036,1199,3.5,1199,1203124320
21454,21463,2833,24905,1199,4.0,1199,1238733578
21455,21464,2833,34362,394,4.5,394,1236306804
21459,21468,2955,35378,395,4.5,395,1260580152
21461,21470,2955,45132,14756,4.0,14756,1267413144
21463,21472,2955,11757,1199,4.0,1199,1252547005
21465,21474,2955,34146,1199,3.5,1199,1266801934
21470,21479,2955,21688,9020,4.5,9020,1266880056
21474,21483,2955,1504,568,4.0,568,1236220682
21481,21490,7513,3824,1417,4.0,1417,1143992435
21484,21493,6112,5441,1199,4.5,1199,1213143128
21486,21495,8080,429,1,4.0,1,1080830775
21487,21496,1843,5411,394,4.5,394,1213395366
21488,21497,1843,798,289,1.0,289,1168705898
21489,21498,1843,19960,1199,4.5,1199,1209856419
21492,21501,1843,1504,568,4.0,568,1266719826
21493,21502,1843,43312,394,4.0,394,1247429510
21497,21506,1843,24905,1199,3.5,1199,1224380602
21500,21509,1843,54134,14879,4.5,14879,1259979792
21502,21511,1843,25656,9020,3.5,9020,1202338096
21505,21514,1843,35036,1199,3.5,1199,1291595554
21517,21526,1843,17538,1199,4.0,1199,1211071896
21520,21529,1843,33644,14879,4.5,14879,1213581071
21521,21530,1843,35649,3268,3.0,3268,1219019667
21523,21532,1843,1550,394,4.5,394,1214601766
21524,21533,1843,25382,394,4.0,394,1222641597
21527,21536,1843,4073,1199,3.5,1199,1307317906
21528,21537,7177,29145,263,4.0,263,1163050492
21531,21540,6661,727,263,4.5,263,1175373345
21533,21542,4203,37518,14879,4.5,14879,1265507189
21544,21553,6014,29145,263,4.5,263,1200173719
21546,21555,8259,959,365,5.0,365,1002299922
21551,21560,8259,1504,568,4.5,568,1038585287
21552,21561,8259,178,60,5.0,60,1003836659
21553,21562,8259,429,1,4.0,1,1001586900
21556,21565,8259,1599,60,4.0,60,1001343533
21558,21567,8259,3939,1417,4.0,1417,1044908716
21561,21570,8259,2719,860,4.0,860,1013079944
21566,21575,1809,67505,9020,4.0,9020,1307877212
21568,21577,1809,39215,395,4.5,395,1193576716
21569,21578,1809,429,1,4.0,1,1094948557
21570,21579,1809,28350,3268,4.0,3268,1282177797
21571,21580,1809,1123,395,4.0,395,1165789776
21572,21581,1809,3003,395,4.0,395,1176521316
21577,21586,5169,33644,14879,4.0,14879,1218760331
21580,21589,5169,1324,263,3.5,263,1222997672
21581,21590,5169,24905,1199,4.5,1199,1228702862
21583,21592,7038,5761,807,4.5,807,1170434830
21585,21594,631,429,1,3.5,1,1302485505
21586,21595,631,11757,1199,4.5,1199,1321064513
21588,21597,1494,1554,568,3.0,568,1121414336
21591,21600,1494,23904,2647,2.0,2647,1153814886
21592,21601,1494,26352,2100,4.0,2100,1147162467
21599,21608,6483,20169,6513,4.5,6513,1104517445
21604,21613,2932,5487,2098,4.0,2098,1197628627
21610,21619,2932,20447,2098,4.0,2098,1229756357
21611,21620,2932,5411,394,5.0,394,1231500222
21613,21622,2932,37518,14879,3.5,14879,1244449906
21618,21627,2932,25414,1075,4.0,1075,1262485655
21621,21630,2932,34361,394,4.0,394,1257755167
21625,21634,2932,5537,1315,4.0,1315,1220686575
21634,21643,2932,4786,1315,4.5,1315,1220691957
21636,21645,2932,36167,395,3.5,395,1286954053
21639,21648,2932,60511,1199,4.0,1199,1291701548
21644,21653,2932,19960,1199,4.0,1199,1219907631
21645,21654,2932,56071,1075,3.5,1075,1283223460
21646,21655,2932,10785,1075,4.0,1075,1258791231
21650,21659,1277,46670,16386,3.0,16386,1299209937
21652,21661,4246,20478,1199,4.0,1199,1258179827
21654,21663,4246,7463,1199,4.0,1199,1257691859
21658,21667,5303,11757,1199,4.5,1199,1236827327
21660,21669,2487,17538,1199,1.5,1199,1208133278
21662,21671,2487,43893,7402,3.5,7402,1255143735
21664,21673,2487,33624,14879,4.5,14879,1197296940
21665,21674,2487,20470,394,3.5,394,1173705246
21666,21675,2487,25852,1199,2.0,1199,1197038232
21671,21680,2487,54731,263,4.0,263,1295309987
21682,21691,2487,33624,14879,4.0,14879,1197296940
21683,21692,2487,19960,1199,4.5,1199,1237072718
21691,21700,2487,35036,1199,3.5,1199,1196656109
21694,21703,2487,4373,1386,4.0,1386,1248131886
21695,21704,2487,64883,1075,4.0,1075,1293735206
21696,21705,2487,1324,263,4.0,263,1253373497
21697,21706,2487,56980,21841,4.0,21841,1275305721
21701,21710,2487,21822,1199,4.0,1199,1298398117
21704,21713,4892,966,365,4.5,365,1222314430
21707,21716,208,74921,22430,3.5,22430,1321079587
21712,21721,208,727,263,4.0,263,1253055666
21720,21729,208,34146,1199,4.0,1199,1306195554
21724,21733,208,46386,365,3.0,365,1265509742
21725,21734,208,19960,1199,5.0,1199,1212798659
21730,21739,1397,727,263,4.0,263,1255572971
21741,21750,998,19960,1199,4.0,1199,1300985195
21743,21752,998,16074,1199,4.0,1199,1289529493
21745,21754,8018,1504,568,4.5,568,1062043524
21751,21760,88,47658,1199,5.0,1199,1325526374
21755,21764,6135,28350,3268,3.5,3268,1209940589
21760,21769,7027,1622,394,3.5,394,1158776337
21763,21772,7027,176,60,4.0,60,1169174893
21764,21773,7027,5411,394,3.0,394,1159235663
21772,21781,2763,10784,1075,5.0,1075,1280541063
21773,21782,2763,4073,1199,3.5,1199,1233500662
21779,21788,2763,20478,1199,4.0,1199,1234731851
21782,21791,2763,5441,1199,4.0,1199,1233500055
21784,21793,2763,21704,263,4.5,263,1243038839
21790,21799,2763,47541,9020,4.0,9020,1270930474
21792,21801,2763,29687,395,3.0,395,1271900809
21794,21803,2763,44579,14756,3.5,14756,1260656519
21802,21811,2763,1018,263,4.0,263,1253538953
21805,21814,2763,21688,9020,4.0,9020,1267814891
21810,21819,7707,436,163,4.0,163,1129927499
21812,21821,3179,25382,394,3.5,394,1161265415
21814,21823,3179,20470,394,2.5,394,1178807340
21815,21824,3179,727,263,4.0,263,1172228952
21816,21825,3179,62774,568,3.5,568,1287563276
21818,21827,3179,26201,453,3.5,453,1216292927
21827,21836,4006,3824,1417,3.5,1417,1151555567
21829,21838,4006,28350,3268,4.5,3268,1174412762
21835,21844,8127,1122,395,4.0,395,1057181480
21837,21846,8127,3365,395,4.0,395,1069642627
21838,21847,6308,727,263,5.0,263,1206411496
21840,21849,1958,5441,1199,4.0,1199,1305604358
21842,21851,3869,21704,263,5.0,263,1269182062
21845,21854,463,5481,2100,4.0,2100,1293653114
21846,21855,244,66619,21516,3.0,21516,1311992353
21851,21860,4659,798,289,5.0,289,1254132576
21853,21862,4929,19960,1199,3.5,1199,1238813962
21858,21867,6074,3824,1417,4.0,1417,1214848896
21859,21868,7866,4014,1315,3.5,1315,1113274560
21867,21876,3681,7463,1199,4.0,1199,1269914228
21868,21877,3681,11757,1199,5.0,1199,1258432750
21870,21879,8197,507,14,4.0,14,1060815331
21872,21881,8197,514,14,4.0,14,1056922968
21873,21882,8197,515,14,3.0,14,1056923771
21874,21883,6154,1324,263,3.5,263,1211837708
21875,21884,7110,21822,1199,3.5,1199,1167026248
21876,21885,6391,3824,1417,4.5,1417,1203382456
21887,21896,6042,36670,394,4.0,394,1214148475
21888,21897,6042,20470,394,4.0,394,1213454363
21890,21899,5956,1123,395,3.5,395,1219328707
21893,21902,2361,7463,1199,4.0,1199,1261620987
21896,21905,6273,35036,1199,4.0,1199,1207448812
21902,21911,5059,21822,1199,4.5,1199,1243379159
21906,21915,7222,7463,1199,4.0,1199,1133841808
21911,21920,7222,23474,1199,2.0,1199,1143788195
21914,21923,8063,1549,394,3.0,394,1083384319
21920,21929,3650,727,263,3.0,263,1272252340
21923,21932,3650,11757,1199,4.5,1199,1267151021
21936,21945,1803,17538,1199,4.0,1199,1307940220
21942,21951,1394,51483,9020,4.5,9020,1313730620
21948,21957,4262,38261,6272,4.0,6272,1253345009
21949,21958,4262,48555,21516,4.5,21516,1249166632
21951,21960,3937,5441,1199,4.5,1199,1269985607
21952,21961,3937,11757,1199,4.5,1199,1263330059
21955,21964,3937,7348,1199,4.0,1199,1265154247
21958,21967,6898,727,263,4.0,263,1177562808
21960,21969,6528,1598,60,3.0,60,1196980024
21961,21970,6528,1791,60,3.0,60,1196980775
21966,21975,1904,69461,14879,4.5,14879,1306462871
21970,21979,5259,34146,1199,4.5,1199,1233516627
21971,21980,5259,33624,14879,3.5,14879,1231114138
21973,21982,7383,429,1,4.5,1,1151205278
21975,21984,30,7673,3268,3.0,3268,1155252473
21976,21985,30,4014,1315,4.0,1315,1130981717
21977,21986,30,24059,3268,3.5,3268,1154129200
21978,21987,30,25932,12224,3.0,12224,1166920007
21979,21988,30,7675,3268,4.5,3268,1143248122
21980,21989,30,25884,12224,2.0,12224,1194919978
21982,21991,30,36862,14879,4.0,14879,1185583120
21993,22002,30,8555,1315,4.0,1315,1143256272
21999,22008,30,17538,1199,4.5,1199,1127664439
22007,22016,30,29145,263,4.5,263,1159836585
22009,22018,30,33662,14879,4.0,14879,1178415836
22011,22020,30,36732,8775,3.0,8775,1178839244
22016,22025,30,5411,394,4.5,394,1161905617
22018,22027,30,21822,1199,4.0,1199,1144455653
22019,22028,30,30181,8775,3.5,8775,1146326230
22022,22031,30,3606,1315,4.5,1315,1130373678
22023,22032,30,1504,568,4.5,568,1137202768
22024,22033,30,23474,1199,3.0,1199,1187048303
22025,22034,30,2106,394,4.5,394,1161991443
22030,22039,30,11757,1199,4.5,1199,1148088689
22037,22046,2035,20478,1199,4.0,1199,1289355421
22038,22047,2035,11757,1199,4.5,1199,1277773646
22040,22049,2035,60511,1199,2.0,1199,1285291636
22041,22050,2035,19960,1199,5.0,1199,1281838270
22043,22052,2035,24905,1199,4.5,1199,1282183347
22048,22057,3274,33644,14879,4.5,14879,1249182518
22052,22061,2240,11757,1199,4.5,1199,1295037293
22066,22075,2321,1122,395,2.5,395,1288221308
22067,22076,2321,11757,1199,3.0,1199,1249608454
22068,22077,2321,66848,24445,3.0,24445,1300727051
22073,22082,2321,52211,14879,2.0,14879,1257084144
22077,22086,2321,727,263,3.5,263,1257655683
22080,22089,2321,55900,1199,3.5,1199,1274143102
22081,22090,2321,24905,1199,2.5,1199,1294448619
22083,22092,2321,54827,1199,4.0,1199,1279739430
22084,22093,2321,67398,24445,4.0,24445,1300727351
22085,22094,2321,65402,24445,4.5,24445,1295484737
22090,22099,2321,58053,395,2.5,395,1294025746
22094,22103,2321,35036,1199,4.0,1199,1295131036
22096,22105,2321,21800,14,4.5,14,1266810775
22099,22108,2321,51483,9020,3.0,9020,1293926014
22104,22113,2321,67407,24445,4.0,24445,1300744691
22109,22118,2321,47658,1199,4.0,1199,1260198776
22111,22120,5832,11757,1199,4.5,1199,1224538016
22115,22124,1835,5441,1199,4.5,1199,1230422460
22116,22125,1835,19960,1199,5.0,1199,1307468973
22124,22133,1835,34146,1199,4.0,1199,1235865947
22126,22135,1835,5411,394,4.0,394,1278635686
22127,22136,1835,25382,394,3.5,394,1283384277
22129,22138,1835,24905,1199,4.0,1199,1252193457
22131,22140,7122,28433,1616,4.0,1616,1140320441
22132,22141,7122,966,365,4.0,365,1140219623
22136,22145,7122,2780,850,3.5,850,1141751953
22138,22147,7122,178,60,3.0,60,1151626257
22160,22169,8213,727,263,4.0,263,1057400118
22162,22171,8213,966,365,4.0,365,1033858619
22171,22180,292,4073,1199,3.5,1199,1324002178
22178,22187,334,72200,850,4.0,850,1313637805
22184,22193,334,47658,1199,5.0,1199,1278197275
22186,22195,334,1018,263,4.0,263,1319862067
22187,22196,334,34569,850,3.5,850,1323705391
22191,22200,334,20478,1199,3.5,1199,1292473224
22198,22207,334,2725,850,3.5,850,1299114952
22199,22208,334,72005,850,4.0,850,1313165378
22206,22215,334,5441,1199,4.5,1199,1277786059
22207,22216,334,19558,850,3.5,850,1312424538
22210,22219,334,56115,14879,4.0,14879,1281050396
22212,22221,334,51404,20638,5.0,20638,1323714968
22215,22224,570,7348,1199,4.0,1199,1311694037
22225,22234,2282,21822,1199,4.0,1199,1262152017
22229,22238,2282,35649,3268,4.0,3268,1265003851
22230,22239,2282,33644,14879,4.0,14879,1261105851
22231,22240,2282,42948,12224,2.0,12224,1281145924
22232,22241,2282,40815,12224,3.0,12224,1281147300
22233,22242,2282,24905,1199,2.0,1199,1241580558
22234,22243,2282,16074,1199,5.0,1199,1262835624
22236,22245,2282,11757,1199,4.5,1199,1240947864
22244,22253,2282,5441,1199,5.0,1199,1245457439
22245,22254,2282,16638,3268,4.0,3268,1258861266
22246,22255,2282,24059,3268,2.0,3268,1269746290
22250,22259,2282,65682,3268,3.0,3268,1301193209
22251,22260,2282,1324,263,3.5,263,1244943361
22253,22262,2282,55900,1199,3.5,1199,1266894142
22255,22264,2282,1525,568,4.0,568,1243993877
22258,22267,885,4073,1199,3.5,1199,1318651560
22261,22270,3915,7348,1199,4.0,1199,1270436882
22266,22275,958,48555,21516,3.5,21516,1309157179
22270,22279,958,3824,1417,3.5,1417,1232612049
22271,22280,958,960,365,4.0,365,1311040340
22272,22281,958,66603,21516,2.5,21516,1309588918
22279,22288,958,4073,1199,3.5,1199,1318473536
22286,22295,958,20575,9020,4.0,9020,1291003598
22288,22297,958,66619,21516,3.0,21516,1309069218
22292,22301,8,41768,9816,3.0,9816,1206297797
22293,22302,8,16074,1199,4.0,1199,1180797623
22294,22303,5784,40153,14879,3.5,14879,1226109084
22296,22305,1091,11757,1199,4.5,1199,1230743252
22299,22308,2018,34146,1199,4.5,1199,1299641350
22301,22310,2018,19960,1199,5.0,1199,1300763427
22305,22314,3712,33644,14879,4.0,14879,1265757692
22306,22315,3712,35649,3268,3.5,3268,1271913337
22307,22316,3712,47659,1199,3.5,1199,1264315917
22308,22317,3712,7348,1199,4.5,1199,1253410349
22310,22319,3712,17538,1199,4.0,1199,1255584358
22311,22320,3712,7463,1199,3.5,1199,1253503184
22314,22323,1252,10784,1075,4.5,1075,1315528776
22315,22324,6915,1122,395,4.5,395,1140477917
22318,22327,6915,33505,14,3.0,14,1165725686
22319,22328,6915,25382,394,3.5,394,1130444510
22322,22331,314,20470,394,5.0,394,1323362319
22323,22332,314,11757,1199,5.0,1199,1321332178
22325,22334,127,7463,1199,4.0,1199,1320374864
22330,22339,127,57110,14879,3.5,14879,1325032800
22339,22348,4128,34146,1199,4.0,1199,1238438166
22345,22354,418,37518,14879,4.0,14879,1319755380
22348,22357,418,34146,1199,4.5,1199,1309218354
22351,22360,8114,7463,1199,4.5,1199,1075511790
22352,22361,8114,5441,1199,4.5,1199,1060472213
22353,22362,4623,48526,14,4.0,14,1252127487
22354,22363,4623,20478,1199,3.5,1199,1254966523
22356,22365,7189,16115,1199,2.5,1199,1161928564
22359,22368,1655,966,365,4.0,365,1250142290
22362,22371,1655,11757,1199,4.5,1199,1259178009
22364,22373,1655,5441,1199,4.5,1199,1259177260
22366,22375,494,16638,3268,3.0,3268,1322328649
22369,22378,4064,9118,1303,3.5,1303,1254735176
22371,22380,4281,429,1,2.0,1,1237751203
22372,22381,4281,960,365,3.0,365,1234639922
22373,22382,4281,2572,807,3.0,807,1227976303
22377,22386,4281,962,365,3.5,365,1257083318
22382,22391,4281,16638,3268,2.0,3268,1228881319
22397,22406,625,47658,1199,5.0,1199,1321109975
22401,22410,2387,17010,577,4.5,577,1190693967
22403,22412,8231,2106,394,4.5,394,1053083969
22413,22422,2999,1418,163,3.5,163,1258805686
22414,22423,2999,429,1,5.0,1,1229872340
22415,22424,2999,960,365,5.0,365,1280607200
22422,22431,2999,1550,394,5.0,394,1271616732
22423,22432,2999,53495,365,3.5,365,1280620578
22428,22437,2999,11757,1199,4.0,1199,1285283214
22429,22438,2999,47695,14879,5.0,14879,1290950869
22435,22444,2999,727,263,4.0,263,1252147611
22436,22445,2999,1018,263,3.5,263,1270268695
22438,22447,2999,3939,1417,3.5,1417,1246483930
22439,22448,2999,8203,807,3.0,807,1259859789
22446,22455,2365,5411,394,4.5,394,1269036472
22451,22460,5930,3824,1417,4.0,1417,1220402943
22452,22461,7516,19960,1199,5.0,1199,1143810058
22456,22465,1376,66619,21516,3.5,21516,1308987241
22457,22466,1376,7463,1199,4.0,1199,1295677102
22458,22467,5858,25468,568,3.0,568,1223785973
22460,22469,379,505,14,4.0,14,1323308276
22465,22474,7646,4904,1417,4.0,1417,1125208976
22467,22476,643,7463,1199,4.0,1199,1320954121
22468,22477,6362,5441,1199,4.0,1199,1203291349
22469,22478,6362,24905,1199,3.0,1199,1204435480
22472,22481,434,1622,394,3.0,394,1317324142
22474,22483,8132,429,1,3.5,1,1071983905
22477,22486,7462,23406,14,3.5,14,1147368362
22479,22488,264,11757,1199,4.5,1199,1324419439
22481,22490,7030,7694,3282,2.0,3282,1170621422
22482,22491,7030,7463,1199,3.5,1199,1170895667
22486,22495,1101,48911,1199,3.5,1199,1251236914
22489,22498,1101,20470,394,4.0,394,1239147732
22492,22501,1101,50448,16386,3.5,16386,1304280262
22496,22505,1101,7348,1199,4.5,1199,1233521411
22497,22506,1101,960,365,4.0,365,1230402389
22500,22509,1101,436,163,3.0,163,1249927519
22502,22511,1101,55900,1199,2.5,1199,1279330767
22505,22514,1101,34146,1199,4.0,1199,1251586839
22510,22519,1101,11757,1199,4.5,1199,1224033912
22513,22522,4698,20470,394,4.5,394,1252889944
22519,22528,25,7463,1199,4.0,1199,1203441060
22520,22529,25,6968,1315,3.0,1315,1146518353
22521,22530,25,23474,1199,3.5,1199,1220737731
22530,22539,25,28951,13397,4.0,13397,1204026367
22532,22541,25,429,1,3.5,1,1166497288
22533,22542,25,1550,394,4.0,394,1170004098
22542,22551,25,33624,14879,4.5,14879,1230124425
22543,22552,25,29145,263,3.5,263,1193521990
22546,22555,25,21822,1199,4.0,1199,1237169709
22548,22557,25,21556,568,3.5,568,1149366574
22549,22558,25,4920,1315,4.5,1315,1229641001
22551,22560,25,8999,3351,3.5,3351,1240532781
22554,22563,25,48911,1199,3.0,1199,1241666238
22555,22564,25,33644,14879,4.5,14879,1230124939
22556,22565,25,40765,16791,2.5,16791,1207455617
22561,22570,25,24905,1199,3.5,1199,1230397491
22562,22571,25,37518,14879,4.5,14879,1230178527
22568,22577,25,5761,807,4.5,807,1259281115
22571,22580,25,5487,2098,3.5,2098,1245852002
22583,22592,25,29697,1413,4.0,1413,1216291617
22589,22598,5494,19960,1199,5.0,1199,1230517820
22590,22599,5494,21822,1199,4.5,1199,1233507715
22592,22601,1343,5411,394,4.0,394,1272498985
22599,22608,3843,35036,1199,3.5,1199,1238190123
22603,22612,3843,47695,14879,4.5,14879,1266607405
22607,22616,5024,49360,14,3.0,14,1244411517
22609,22618,8108,5008,1417,4.0,1417,1076615539
22612,22621,2272,35649,3268,4.0,3268,1230956582
22613,22622,2272,16115,1199,3.5,1199,1223002880
22615,22624,2272,7675,3268,4.0,3268,1222225063
22617,22626,2272,1525,568,3.0,568,1266846934
22618,22627,2272,21822,1199,4.5,1199,1233328446
22621,22630,2272,43091,16386,4.5,16386,1285455792
22622,22631,2272,19960,1199,5.0,1199,1226374390
22628,22637,2272,178,60,3.5,60,1278427495
22630,22639,2272,7348,1199,3.0,1199,1231131443
22632,22641,2272,37518,14879,3.0,14879,1215810021
22640,22649,2272,1598,60,3.5,60,1275837416
22641,22650,2272,16074,1199,4.0,1199,1281994626
22643,22652,2272,3365,395,2.5,395,1273937847
22648,22657,2272,5441,1199,5.0,1199,1215101439
22650,22659,2272,175,60,2.5,60,1276790571
22652,22661,6367,19960,1199,2.5,1199,1201802148
22653,22662,6367,436,163,3.0,163,1203623879
22654,22663,167,20470,394,4.5,394,1325295238
22657,22666,4654,33644,14879,3.5,14879,1254267599
22659,22668,4577,17094,9020,5.0,9020,1228761429
22664,22673,1135,56115,14879,4.5,14879,1308106564
22666,22675,1135,7463,1199,4.0,1199,1285209357
22667,22676,1135,10784,1075,4.0,1075,1278972867
22669,22678,1135,19960,1199,5.0,1199,1273452990
22670,22679,1135,52211,14879,4.0,14879,1316827506
22675,22684,4374,11757,1199,3.0,1199,1169098506
22677,22686,7373,8422,3282,4.5,3282,1151864608
22678,22687,1438,429,1,4.0,1,1313298189
22681,22690,4365,33644,14879,3.0,14879,1228418684
22688,22697,4365,17538,1199,3.5,1199,1285962641
22689,22698,4365,51917,14879,3.5,14879,1262015643
22693,22702,4365,20478,1199,4.5,1199,1224181402
22700,22709,4365,4073,1199,4.5,1199,1262018194
22703,22712,4365,19960,1199,4.5,1199,1241556774
22705,22714,6660,5756,14,3.5,14,1189906054
22706,22715,6660,507,14,4.0,14,1188436238
22721,22730,6504,429,1,4.0,1,1176084864
22727,22736,6504,35036,1199,4.0,1199,1177997286
22731,22740,1788,43312,394,2.5,394,1298942575
22733,22742,1788,727,263,2.0,263,1299782226
22734,22743,1788,3824,1417,1.5,1417,1299782891
22736,22745,2164,19960,1199,5.0,1199,1302543689
22737,22746,7032,3939,1417,3.5,1417,1170827410
22738,22747,3925,7463,1199,3.5,1199,1268946757
22740,22749,3925,55900,1199,3.0,1199,1270257569
22742,22751,3801,11757,1199,4.5,1199,1273105590
22743,22752,3840,19960,1199,4.0,1199,1272234782
22747,22756,4427,1018,263,3.0,263,1260324994
22748,22757,3304,5411,394,4.5,394,1285267574
22750,22759,411,47658,1199,4.5,1199,1281466565
22758,22767,411,54827,1199,3.5,1199,1281541069
22759,22768,411,69461,14879,4.0,14879,1317834528
22761,22770,411,72827,14879,4.5,14879,1320281965
22767,22776,411,35036,1199,4.5,1199,1310491247
22780,22789,1555,9906,394,4.5,394,1209520463
22784,22793,1555,43091,16386,3.0,16386,1311206953
22786,22795,1555,43514,12224,3.5,12224,1301625762
22788,22797,1555,5441,1199,4.5,1199,1125360486
22792,22801,1555,1504,568,5.0,568,1131934129
22797,22806,1555,54731,263,4.0,263,1300482861
22803,22812,1555,11757,1199,5.0,1199,1167451979
22806,22815,1555,16115,1199,4.0,1199,1124380681
22809,22818,1555,7675,3268,4.0,3268,1154974272
22811,22820,1555,1324,263,4.5,263,1206499432
22812,22821,1555,37403,1199,5.0,1199,1210641606
22813,22822,1555,24905,1199,4.0,1199,1228780990
22817,22826,1555,4073,1199,4.5,1199,1124641853
22819,22828,27,17538,1199,4.0,1199,1107724988
22820,22829,27,19960,1199,4.5,1199,1148386517
22823,22832,27,5441,1199,4.5,1199,1124645703
22824,22833,27,727,263,5.0,263,1114220876
22828,22837,27,7675,3268,4.5,3268,1128459495
22834,22843,1887,727,263,4.0,263,1306698831
22838,22847,2602,55951,2724,2.5,2724,1265579599
22840,22849,5457,34146,1199,4.0,1199,1234405696
22843,22852,5457,43312,394,4.0,394,1222915719
22853,22862,2338,55900,1199,3.5,1199,1274583081
22856,22865,2338,3824,1417,3.5,1417,1260072866
22857,22866,2338,56887,3268,4.0,3268,1274758551
22859,22868,2338,20539,394,4.5,394,1237599933
22860,22869,2338,21822,1199,4.5,1199,1300561401
22865,22874,2338,16638,3268,3.5,3268,1259355331
22867,22876,2338,11757,1199,3.0,1199,1249616550
22870,22879,6987,2740,860,4.0,860,1173149813
22872,22881,2242,11757,1199,4.5,1199,1301714050
22874,22883,1067,52703,2098,3.5,2098,1317629111
22876,22885,227,51532,395,4.0,395,1308882842
22887,22896,227,3003,395,3.5,395,1320724038
22888,22897,227,19960,1199,4.5,1199,1311389933
