,obsNo,userID,itemID,styleID,rating,brewerID,timestamp
25655,25682,100,72820,24445,4.0,24445,1315366143
24189,24198,1052,7348,1199,4.5,1199,1251596354
37837,37864,1547,515,14,4.0,14,1098670761
34570,34597,1642,47695,14879,5.0,14879,1249873949
16168,16177,7330,1018,263,4.5,263,1123628916
29598,29625,13,53846,13831,2.5,13831,1257109640
21708,21717,208,21822,1199,4.0,1199,1234132477
33228,33255,2086,35643,12224,3.5,12224,1303693026
28023,28050,6174,20478,1199,4.0,1199,1208487252
24841,24850,8005,176,60,4.0,60,1085004105
35113,35140,844,7463,1199,4.0,1199,1319328054
20037,20046,3090,17285,14,4.5,14,1117963194
21771,21780,2763,54731,263,4.5,263,1262746171
18907,18916,5880,11757,1199,5.0,1199,1222948748
5645,5645,652,41360,807,4.0,807,1319728558
12471,12480,2144,11757,1199,4.5,1199,1260394274
39056,39083,1767,5441,1199,4.5,1199,1303951289
10218,10227,5624,7463,1199,4.0,1199,1167237871
35952,35979,3374,16115,1199,4.0,1199,1119600347
11018,11027,4540,19960,1199,5.0,1199,1208928298
37696,37723,6178,1123,395,3.5,395,1210943747
31848,31875,2897,54827,1199,3.5,1199,1286646363
44256,44283,486,436,163,3.0,163,1079581379
22166,22175,292,5441,1199,4.0,1199,1323395279
22598,22607,1343,1018,263,4.0,263,1311899907
10474,10483,2478,11757,1199,4.5,1199,1231477832
34691,34718,882,47658,1199,4.5,1199,1318988549
20850,20859,4983,37518,14879,4.0,14879,1188699093
10811,10820,1527,60511,1199,4.5,1199,1283747915
39925,39952,8298,1550,394,4.0,394,1023955553
7881,7890,2851,7348,1199,4.5,1199,1259207408
14397,14406,7109,14413,2446,4.0,2446,1147135891
19601,19610,2610,14396,2906,4.0,2906,1106620936
4873,4873,263,47658,1199,4.5,1199,1324425963
7764,7773,3561,25414,1075,4.5,1075,1269722488
29722,29749,13,35649,3268,4.5,3268,1195358177
8286,8295,7266,4073,1199,4.0,1199,1108418101
21526,21535,1843,20478,1199,5.0,1199,1225406785
5026,5026,5558,25382,394,4.0,394,1187310907
25040,25049,4107,47658,1199,4.5,1199,1266869775
13130,13139,5595,25852,1199,4.0,1199,1218737628
32731,32758,3,22608,1463,3.0,1463,1298209542
24271,24280,195,72146,23246,3.5,23246,1322302892
15106,15115,7214,429,1,4.5,1,1116432650
17551,17560,2011,55900,1199,3.5,1199,1280013347
15657,15666,2962,55900,1199,5.0,1199,1265685611
43977,44004,3962,5487,2098,3.5,2098,1105682725
25560,25587,8136,429,1,3.5,1,1070849037
2173,2173,2458,21822,1199,5.0,1199,1263773421
15392,15401,26,436,163,3.0,163,1078495580
553,553,1207,1324,263,4.5,263,1316111680
37806,37833,2597,1791,60,4.0,60,1091929030
30361,30388,2770,19960,1199,3.0,1199,1243283413
34203,34230,1790,65682,3268,3.0,3268,1308105740
23816,23825,679,10784,1075,4.0,1075,1309232053
5124,5124,2971,48658,16517,4.5,16517,1238121106
28840,28867,5038,429,1,4.0,1,1202480174
38664,38691,1740,35573,11203,3.0,11203,1251776578
2787,2787,2294,54731,263,3.0,263,1299056239
35593,35620,725,20470,394,3.5,394,1295832323
34845,34872,801,17538,1199,4.0,1199,1312417190
6771,6780,136,25852,1199,3.0,1199,1312216969
20951,20960,320,48911,1199,5.0,1199,1312454032
3057,3057,6526,20470,394,3.0,394,1158947711
21508,21517,1843,16074,1199,4.5,1199,1207516081
23486,23495,1087,20470,394,4.0,394,1156304348
20392,20401,7686,960,365,4.0,365,1131481988
33298,33325,500,52159,1075,3.5,1075,1318991115
3090,3090,635,61427,1075,3.0,1075,1312168951
17303,17312,2681,54498,14,4.5,14,1259772542
42756,42783,7632,1791,60,4.0,60,1123809747
15295,15304,810,14973,3403,2.5,3403,1310178553
35499,35526,5547,35649,3268,4.5,3268,1232584440
43955,43982,3962,48658,16517,4.5,16517,1237780887
35458,35485,5783,5441,1199,4.5,1199,1223601462
29596,29623,13,2726,850,2.5,850,1202616950
40392,40419,1916,16074,1199,4.0,1199,1249355550
25561,25588,4005,19960,1199,5.0,1199,1269049146
18997,19006,1443,19960,1199,5.0,1199,1292817636
10344,10353,6994,5441,1199,4.0,1199,1172542588
19143,19152,4848,21436,14,4.0,14,1215816809
40973,41000,2016,24905,1199,4.0,1199,1226263859
26734,26761,6049,11757,1199,4.5,1199,1212193381
42454,42481,4132,55900,1199,4.0,1199,1266803628
37075,37102,991,47695,14879,4.0,14879,1258086833
41460,41487,3701,20539,394,4.5,394,1266293619
4238,4238,949,33644,14879,4.0,14879,1237849089
26531,26558,2988,1324,263,4.0,263,1082845329
6219,6228,3845,34146,1199,4.0,1199,1264265160
6038,6047,19,34146,1199,4.5,1199,1234135887
40565,40592,3485,33644,14879,4.0,14879,1205092887
39673,39700,1873,64802,13905,3.5,13905,1298575786
43617,43644,531,41778,10541,4.0,10541,1295164156
20361,20370,947,10784,1075,4.5,1075,1305509552
36962,36989,4993,20478,1199,4.5,1199,1207174397
16291,16300,598,5441,1199,4.5,1199,1200450585
4577,4577,7487,7675,3268,4.0,3268,1124853922
3323,3323,872,43312,394,4.0,394,1246234554
28006,28033,4395,16074,1199,3.5,1199,1226885883
13365,13374,568,40153,14879,3.0,14879,1249008649
34569,34596,1642,55900,1199,4.5,1199,1275280623
37757,37784,3771,1324,263,3.5,263,1233896277
37532,37559,61,8203,807,4.0,807,1292193899
10405,10414,188,72064,2554,3.0,2554,1320795087
28033,28060,1772,53159,765,3.5,765,1254864947
31513,31540,1024,43312,394,3.5,394,1247015576
5785,5785,5664,11757,1199,4.5,1199,1223093013
34824,34851,5607,19960,1199,4.5,1199,1206074883
21483,21492,6112,20539,394,3.0,394,1201389140
19525,19534,5927,30372,13831,3.5,13831,1185829511
41225,41252,3758,16115,1199,3.5,1199,1173753394
12921,12930,303,34146,1199,5.0,1199,1317347849
40446,40473,403,40765,16791,2.5,16791,1289853537
2810,2810,2075,19960,1199,4.5,1199,1237507215
21919,21928,3650,7348,1199,4.5,1199,1274926908
22735,22744,1788,58053,395,4.0,395,1308142842
33737,33764,2255,19960,1199,4.0,1199,1301603015
649,649,476,54827,1199,4.0,1199,1300137596
42515,42542,2563,37518,14879,4.0,14879,1189532583
18910,18919,5896,11757,1199,4.5,1199,1222456116
42263,42290,2808,29697,1413,4.0,1413,1144454162
33829,33856,5257,727,263,4.0,263,1227247425
14606,14615,4721,33644,14879,5.0,14879,1238040689
13521,13530,6996,436,163,3.0,163,1169004035
44133,44160,8090,727,263,3.5,263,1038202725
13390,13399,568,2572,807,3.5,807,1185664191
27159,27186,2452,63986,765,2.0,765,1294514837
34262,34289,4075,34146,1199,3.0,1199,1245457296
32438,32465,6295,436,163,3.0,163,1170187140
30428,30455,2572,29687,395,3.0,395,1274214384
34009,34036,3137,34146,1199,4.5,1199,1241384349
8227,8236,1727,19960,1199,4.5,1199,1286731835
18792,18801,767,41778,10541,4.5,10541,1306625760
20029,20038,3090,513,14,4.0,14,1023947208
13937,13946,7484,3939,1417,3.5,1417,1075673271
34040,34067,3137,3939,1417,4.0,1417,1035410472
7456,7465,2998,34146,1199,4.5,1199,1273978015
38603,38630,2921,48911,1199,4.5,1199,1278217661
5459,5459,4584,33644,14879,4.0,14879,1227587420
5253,5253,7422,23474,1199,4.0,1199,1144026822
27959,27986,4994,2106,394,4.5,394,1122924545
26672,26699,2336,44351,765,3.0,765,1300568427
5230,5230,3027,1550,394,4.0,394,1218662137
4588,4588,7487,16115,1199,4.0,1199,1114649302
10625,10634,6011,21436,14,4.5,14,1144457859
8748,8757,439,48911,1199,4.0,1199,1243815531
30744,30771,5153,4073,1199,4.0,1199,1162787276
29444,29471,7485,16079,1199,5.0,1199,1145831717
27975,28002,3250,52211,14879,3.5,14879,1286072716
16087,16096,68,7348,1199,4.5,1199,1326067342
27308,27335,1966,960,365,4.0,365,1289637749
40246,40273,111,20818,1075,3.5,1075,1297637051
14825,14834,1461,11757,1199,4.5,1199,1313015185
16213,16222,4744,4373,1386,4.5,1386,1129335782
7724,7733,6851,7463,1199,5.0,1199,1180068651
10707,10716,3822,1504,568,5.0,568,1230429088
38902,38929,1315,17538,1199,2.5,1199,1280501493
32091,32118,1274,966,365,4.5,365,1291168772
21831,21840,4006,7673,3268,4.0,3268,1147398611
21374,21383,1543,11757,1199,4.5,1199,1265941182
33810,33837,1637,7675,3268,3.0,3268,1302740642
2782,2782,2294,11757,1199,4.5,1199,1251861721
8776,8785,439,20891,568,2.5,568,1232230235
6164,6173,4322,3939,1417,3.5,1417,1235847051
16862,16871,4295,20891,568,3.5,568,1170389897
14807,14816,4706,11757,1199,3.0,1199,1245375279
13673,13682,4479,34146,1199,4.0,1199,1233619622
40886,40913,2949,55975,3282,3.0,3282,1280280288
10296,10305,2643,34146,1199,3.5,1199,1295672169
21444,21453,2833,23474,1199,4.0,1199,1229653840
35199,35226,1125,33644,14879,4.0,14879,1316931939
21661,21670,2487,21483,2098,4.5,2098,1192810962
40728,40755,2524,30618,10541,3.5,10541,1295392608
14307,14316,1100,46670,16386,3.5,16386,1301010214
93,93,1256,7463,1199,4.0,1199,1298789525
38270,38297,4002,21704,263,4.5,263,1239965120
10099,10108,4752,3939,1417,4.0,1417,1251759991
24409,24418,8034,10265,3351,3.0,3351,1089056559
8676,8685,6197,19960,1199,3.5,1199,1210411285
29530,29557,3579,963,365,4.5,365,1247893138
252,252,7914,727,263,4.0,263,1080791532
30908,30935,4673,52239,5049,4.0,5049,1253292966
39346,39373,7427,178,60,4.0,60,1089086963
23383,23392,559,5441,1199,4.0,1199,1317764649
16681,16690,3462,48519,21516,2.5,21516,1281808842
28641,28668,2704,35036,1199,4.0,1199,1260318082
40210,40237,111,47695,14879,4.0,14879,1288659768
43155,43182,2423,727,263,3.5,263,1080809156
7271,7280,3358,19960,1199,4.0,1199,1284147269
7670,7679,3064,20478,1199,4.5,1199,1289869864
41980,42007,1574,29204,395,3.0,395,1310634328
33954,33981,5855,20478,1199,4.5,1199,1223862539
40433,40460,403,28350,3268,4.0,3268,1258413589
8134,8143,4126,36380,765,1.5,765,1180485558
23909,23918,6402,1622,394,4.0,394,1201382021
16921,16930,989,429,1,4.0,1,1269282462
22850,22859,8205,2740,860,2.0,860,1059697713
5753,5753,5851,16074,1199,4.5,1199,1121024673
30237,30264,503,59015,22167,4.0,22167,1321141231
16702,16711,1414,34146,1199,4.0,1199,1236189698
17777,17786,6591,14014,568,3.5,568,1068247830
12588,12597,4559,2106,394,3.5,394,1073487156
13224,13233,1417,5441,1199,4.5,1199,1310416736
7661,7670,6866,429,1,3.5,1,1113959818
25728,25755,6920,5487,2098,3.5,2098,1171518226
3559,3559,7016,7463,1199,4.0,1199,1171769501
41571,41598,21,1415,163,4.0,163,1171328855
6802,6811,1182,35036,1199,4.0,1199,1299203589
30597,30624,4049,16074,1199,4.5,1199,1172372670
32466,32493,7819,1525,568,4.0,568,1063246324
31641,31668,392,47658,1199,4.0,1199,1323181455
14978,14987,1561,71384,26384,4.5,26384,1311623722
42912,42939,1553,21822,1199,4.5,1199,1145070532
6643,6652,2664,33644,14879,4.0,14879,1204341726
22034,22043,30,6968,1315,4.0,1315,1132445260
19445,19454,1151,35036,1199,3.0,1199,1296089582
28580,28607,406,17538,1199,3.5,1199,1308708472
30575,30602,527,11757,1199,5.0,1199,1322066707
6642,6651,2664,35649,3268,4.0,3268,1237590433
4070,4070,1471,7815,453,3.5,453,1312808937
6462,6471,7971,19260,6836,3.5,6836,1092173161
34246,34273,1383,19960,1199,4.0,1199,1239702364
39298,39325,1747,19960,1199,2.5,1199,1308945366
409,409,1826,175,60,3.5,60,1224898282
28337,28364,6257,5411,394,4.0,394,1162951440
27621,27648,6306,20478,1199,5.0,1199,1199567471
19561,19570,1232,7675,3268,3.0,3268,1216644392
20303,20312,1090,73635,2098,3.5,2098,1317418020
36814,36841,824,37403,1199,4.5,1199,1316049227
32323,32350,3318,21822,1199,3.5,1199,1234598210
28141,28168,5808,11757,1199,4.5,1199,1209230461
4545,4545,5072,7463,1199,3.5,1199,1186254481
41435,41462,1537,67533,1199,4.0,1199,1302222285
11102,11111,5237,16074,1199,4.5,1199,1232943470
25667,25694,100,65339,395,4.0,395,1312901525
947,947,696,10784,1075,4.0,1075,1294539199
40331,40358,6191,727,263,4.0,263,1035741269
11083,11092,5237,7463,1199,4.0,1199,1233286714
11976,11985,3302,436,163,2.5,163,1233636464
13244,13253,2724,38468,16269,3.0,16269,1238431412
43483,43510,1244,57110,14879,4.5,14879,1304253432
44057,44084,467,959,365,4.0,365,1227147557
19544,19553,7683,1154,394,4.0,394,1042207770
34400,34427,629,5441,1199,4.5,1199,1249171301
22217,22226,570,436,163,4.0,163,1318024688
17693,17702,5175,25382,394,4.5,394,1160449071
10829,10838,3322,11757,1199,4.5,1199,1255214052
43306,43333,1707,10785,1075,4.0,1075,1258899657
41943,41970,3468,16074,1199,4.5,1199,1281716221
20004,20013,3090,436,163,2.5,163,1020197277
35655,35682,7890,4904,1417,4.0,1417,1058491328
962,962,696,7673,3268,3.5,3268,1320451856
20509,20518,28,175,60,3.0,60,1082758850
31724,31751,604,11757,1199,2.5,1199,1142887420
30645,30672,1265,34146,1199,4.0,1199,1302581653
3429,3429,1209,33624,14879,2.0,14879,1304959831
14518,14527,7374,25468,568,3.0,568,1150816833
36240,36267,1824,21822,1199,4.5,1199,1239814646
31900,31927,1234,19960,1199,4.5,1199,1304477990
40335,40362,6191,3939,1417,3.0,1417,1027238152
9358,9367,816,7348,1199,4.0,1199,1304804598
41563,41590,21,53258,20268,4.0,20268,1255099037
22999,23008,289,429,1,3.0,1,1324159351
18799,18808,2834,35649,3268,3.5,3268,1279126839
28643,28670,3661,22591,9370,3.0,9370,1277344763
36742,36769,5048,1324,263,3.0,263,1149727043
3070,3070,635,36380,765,1.0,765,1184742263
37385,37412,76,6968,1315,4.5,1315,1326040349
20765,20774,1737,27586,2430,3.5,2430,1276084215
36488,36515,216,515,14,4.5,14,1101400788
43836,43863,3105,20478,1199,4.0,1199,1226776270
33005,33032,550,57110,14879,3.5,14879,1299418414
10179,10188,2609,19960,1199,4.0,1199,1296789878
35715,35742,7188,1324,263,3.5,263,1071883607
39326,39353,92,513,14,4.0,14,1219271155
719,719,7013,19960,1199,4.0,1199,1102904711
25063,25072,759,43091,16386,3.0,16386,1318871073
8968,8977,666,16074,1199,1.5,1199,1204491942
6289,6298,4272,16074,1199,3.5,1199,1250559661
35504,35531,5207,37518,14879,4.0,14879,1226727538
25464,25491,6879,5411,394,4.5,394,1178678773
10743,10752,130,16074,1199,4.5,1199,1325572298
27801,27828,773,56259,22167,3.5,22167,1319999698
23552,23561,3282,727,263,3.5,263,1187404341
38814,38841,3461,33624,14879,4.5,14879,1234233597
40448,40475,403,16074,1199,4.0,1199,1237866156
37656,37683,1867,61939,5500,4.0,5500,1287283912
35757,35784,2486,23474,1199,4.0,1199,1214350955
17844,17853,3587,3824,1417,2.5,1417,1275171995
16775,16784,7628,19123,1,3.5,1,1091645010
21092,21101,2305,54134,14879,4.5,14879,1259202314
32622,32649,4057,727,263,4.0,263,1075525313
43625,43652,2626,962,365,3.5,365,1296613622
31092,31119,8287,1154,394,3.5,394,1033543895
29791,29818,1520,48911,1199,1.5,1199,1242073758
41035,41062,5140,16115,1199,4.0,1199,1115179853
18241,18250,2556,19960,1199,4.5,1199,1269821516
19038,19047,910,34146,1199,4.5,1199,1306985536
38535,38562,168,58272,1199,5.0,1199,1273634621
18108,18117,2768,47541,9020,4.5,9020,1272498896
41703,41730,230,7348,1199,4.5,1199,1304283080
1191,1191,9,16074,1199,4.0,1199,1137722176
39599,39626,848,37518,14879,2.5,14879,1296444808
42214,42241,2808,48911,1199,3.5,1199,1244599064
43111,43138,1328,10784,1075,4.0,1075,1244051763
17254,17263,7363,16073,1199,4.0,1199,1081719663
21709,21718,208,45878,14,4.0,14,1324794361
37400,37427,1184,57110,14879,4.5,14879,1296696645
7047,7056,1953,3365,395,3.0,395,1078858187
35765,35792,2486,37518,14879,3.0,14879,1212804057
35239,35266,118,60511,1199,4.0,1199,1325604501
37733,37760,5739,35036,1199,3.0,1199,1227407804
37184,37211,935,47658,1199,5.0,1199,1318665218
38178,38205,3357,20470,394,3.5,394,1284161712
2169,2169,2458,58916,1199,4.5,1199,1275775656
23204,23213,1775,3824,1417,4.5,1417,1308370414
12397,12406,1356,429,1,3.5,1,1305556907
22708,22717,6040,7672,3268,4.5,3268,1216135196
24145,24154,171,48525,365,3.0,365,1313716288
24895,24904,5612,3824,1417,3.0,1417,1226266019
32131,32158,125,20478,1199,4.5,1199,1255051545
25765,25792,5365,3824,1417,3.5,1417,1236488347
23524,23533,3285,57110,14879,4.0,14879,1270501470
20648,20657,4971,20539,394,4.0,394,1222490962
3625,3625,197,45923,395,4.0,395,1226762321
21021,21030,4905,16115,1199,4.5,1199,1196031760
39050,39077,1338,19960,1199,4.0,1199,1303327837
28350,28377,1689,19960,1199,5.0,1199,1291726898
37808,37835,2597,176,60,3.5,60,1116123013
16925,16934,3035,11757,1199,4.0,1199,1276211487
38048,38075,2623,60511,1199,4.0,1199,1284413849
33556,33583,1509,45260,16386,4.0,16386,1311190011
1012,1012,1000,11757,1199,3.5,1199,1274149445
20211,20220,3112,17538,1199,4.0,1199,1247536556
25305,25314,2905,7675,3268,2.5,3268,1153099246
2166,2166,2458,429,1,3.0,1,1144891536
23013,23022,6480,11757,1199,5.0,1199,1199152092
4657,4657,5079,19960,1199,4.5,1199,1240275072
10577,10586,1801,65767,4103,2.0,4103,1296435160
36607,36634,1070,61799,16859,4.0,16859,1296938185
24358,24367,1739,16083,14,3.5,14,1225156398
25617,25644,100,47695,14879,4.0,14879,1243877332
17709,17718,5175,513,14,3.5,14,1098715412
36233,36260,1824,31912,14,4.0,14,1268243657
14348,14357,3973,11757,1199,3.5,1199,1236691618
42308,42335,2032,48521,21516,4.0,21516,1299988359
13267,13276,2943,11757,1199,4.5,1199,1248915002
34459,34486,1083,4373,1386,2.0,1386,1297646278
28822,28849,5038,7348,1199,4.5,1199,1232503414
23560,23569,5518,7360,936,4.0,936,1233114349
2039,2039,2693,5441,1199,4.5,1199,1188623511
19418,19427,2105,41778,10541,3.0,10541,1303363489
10184,10193,5613,2106,394,5.0,394,1213921373
41477,41504,1268,34146,1199,4.0,1199,1298439779
6742,6751,136,48466,3282,4.5,3282,1291905526
35653,35680,7890,3824,1417,3.5,1417,1085975390
11241,11250,1127,34146,1199,4.0,1199,1306024463
32464,32491,7819,17538,1199,3.5,1199,1106528288
15959,15968,8023,1621,394,4.0,394,1091152818
31948,31975,1080,54827,1199,4.5,1199,1301792599
22113,22122,3215,11757,1199,4.0,1199,1286927749
26015,26042,487,37403,1199,3.5,1199,1264881197
18977,18986,1443,17538,1199,3.5,1199,1291260234
28543,28570,3202,23474,1199,4.0,1199,1216797345
15384,15393,661,35036,1199,4.5,1199,1320800922
39864,39891,1862,5441,1199,4.0,1199,1306972319
35894,35921,5741,25468,568,3.5,568,1146268068
17175,17184,1178,17538,1199,4.5,1199,1211736944
43619,43646,531,34146,1199,4.0,1199,1294795689
28330,28357,6257,9906,394,3.0,394,1150951888
23675,23684,4768,26012,807,4.0,807,1184173727
18017,18026,659,4073,1199,4.0,1199,1199521014
11132,11141,5035,48911,1199,4.0,1199,1244008063
10596,10605,7922,5411,394,4.5,394,1106989997
20400,20409,5223,19960,1199,5.0,1199,1239410402
9245,9254,356,47658,1199,4.5,1199,1323501373
11818,11827,971,16074,1199,4.0,1199,1306006427
25583,25610,100,64543,23739,2.5,23739,1292699040
33566,33593,7512,2572,807,4.5,807,1141253614
39980,40007,7452,17538,1199,4.0,1199,1105498621
17212,17221,6002,19960,1199,5.0,1199,1209311056
39877,39904,3309,48525,365,4.5,365,1280351653
34982,35009,3335,7693,3282,4.5,3282,1148211770
3241,3241,4566,33644,14879,3.0,14879,1171402509
39166,39193,2407,11757,1199,5.0,1199,1290090807
21869,21878,8197,512,14,5.0,14,1056922711
5361,5361,1097,1324,263,4.0,263,1119225274
12088,12097,7317,1324,263,2.5,263,1104799790
32755,32782,14,4920,1315,3.5,1315,1063763216
30002,30029,695,25468,568,4.5,568,1159215475
9290,9299,8055,5360,1497,4.0,1497,1084467060
21626,21635,2932,33624,14879,3.5,14879,1244017113
13173,13182,23,25468,568,4.0,568,1167964643
24874,24883,2702,16074,1199,4.5,1199,1241635817
6139,6148,296,37518,14879,3.5,14879,1321669967
42567,42594,6276,5441,1199,4.5,1199,1207443275
39002,39029,1073,21688,9020,3.0,9020,1316740975
31782,31809,1089,19960,1199,3.5,1199,1230525625
27912,27939,981,47695,14879,4.0,14879,1295569857
34329,34356,3370,5441,1199,3.5,1199,1283890472
22358,22367,1655,4904,1417,4.0,1417,1310272095
38944,38971,6264,16074,1199,5.0,1199,1197231830
42870,42897,6109,1791,60,4.0,60,1160700423
12199,12208,1595,35036,1199,4.5,1199,1195233317
37454,37481,2247,47658,1199,4.0,1199,1301673910
18458,18467,1025,17538,1199,3.0,1199,1298606037
491,491,198,20891,568,4.0,568,1252072115
13031,13040,1042,33662,14879,3.5,14879,1261710287
42707,42734,1531,5411,394,4.0,394,1093308213
21485,21494,6112,20470,394,3.5,394,1200957776
36645,36672,2168,54731,263,2.0,263,1298949535
16611,16620,4021,37518,14879,4.5,14879,1227904633
41570,41597,21,966,365,4.5,365,1192305368
36864,36891,2719,41778,10541,4.0,10541,1275776829
8407,8416,901,19960,1199,4.5,1199,1268792728
2200,2200,245,36269,10541,3.5,10541,1280492233
28154,28181,7879,1599,60,3.5,60,1092334635
11030,11039,6744,33644,14879,4.0,14879,1183683650
32850,32877,2033,37518,14879,3.0,14879,1304567563
16955,16964,6859,3517,394,4.0,394,1077110176
19178,19187,6165,21556,568,3.5,568,1187150255
24043,24052,1649,54731,263,4.0,263,1306804464
13525,13534,6996,17538,1199,5.0,1199,1172458121
39319,39346,92,20539,394,4.0,394,1229105027
23085,23094,335,60511,1199,4.5,1199,1317927314
17738,17747,6075,19960,1199,4.0,1199,1214737846
13882,13891,7248,4370,1386,2.5,1386,1154582559
26479,26506,3085,11757,1199,4.0,1199,1139377551
9356,9365,816,17538,1199,4.5,1199,1288561180
20545,20554,28,963,365,4.5,365,1202774766
10779,10788,820,8203,807,2.5,807,1296168621
7758,7767,1841,35036,1199,5.0,1199,1296708299
5136,5136,2971,53421,16386,4.0,16386,1274841836
32901,32928,4813,23474,1199,3.5,1199,1199161057
30775,30802,7793,3824,1417,3.0,1417,1117475135
36574,36601,2093,10784,1075,4.5,1075,1253757832
40357,40384,6191,16074,1199,4.5,1199,1110340028
24816,24825,8146,6150,2446,4.0,2446,1050476065
38855,38882,4186,29687,395,4.5,395,1251687706
2511,2511,2206,5441,1199,4.5,1199,1277569691
35480,35507,1599,60511,1199,3.0,1199,1294804965
275,275,1216,60686,3268,3.5,3268,1302237512
8263,8272,7266,28350,3268,4.0,3268,1152127290
680,680,476,25656,9020,2.5,9020,1322460626
5407,5407,4157,45991,365,4.0,365,1266369113
34650,34677,2089,7675,3268,3.5,3268,1175812787
35028,35055,3504,58027,365,3.0,365,1280983120
37204,37231,33,24722,9347,3.0,9347,1132691516
42534,42561,2563,11757,1199,4.5,1199,1148433648
4394,4394,2326,1123,395,3.0,395,1278887283
34553,34580,2362,11757,1199,5.0,1199,1298851532
1970,1970,1201,20417,395,3.0,395,1209852532
42428,42455,2738,11757,1199,3.5,1199,1266167132
13112,13121,915,5411,394,3.5,394,1317608969
2108,2108,3409,5411,394,3.5,394,1226180538
13812,13821,2200,1324,263,4.0,263,1253543042
14542,14551,1864,16115,1199,3.5,1199,1147969645
11624,11633,7619,11757,1199,4.5,1199,1137366422
816,816,2292,1622,394,4.0,394,1175975197
11982,11991,2912,48466,3282,4.5,3282,1292098830
27883,27910,8105,5441,1199,3.5,1199,1077241024
40993,41020,2016,49076,1199,3.0,1199,1244333767
14925,14934,29,21704,263,4.5,263,1176775380
28413,28440,7146,3003,395,3.0,395,1078373425
957,957,696,7675,3268,3.5,3268,1274549345
5286,5286,1984,66603,21516,3.5,21516,1305158717
20870,20879,6126,16115,1199,4.0,1199,1170118970
35901,35928,7702,7694,3282,4.5,3282,1090025297
11,11,6330,20539,394,3.5,394,1202134563
153,153,710,10784,1075,4.0,1075,1317776598
6936,6945,2973,35036,1199,4.0,1199,1240339491
25676,25703,594,34146,1199,4.5,1199,1321406881
3870,3870,1381,11757,1199,4.0,1199,1203179387
6343,6352,404,7348,1199,4.5,1199,1304645071
9870,9879,3748,45482,16386,3.5,16386,1255851003
36377,36404,5476,727,263,4.0,263,1222916415
8893,8902,341,962,365,3.0,365,1137729924
9723,9732,6606,16638,3268,3.5,3268,1108145063
32838,32865,5091,21822,1199,4.5,1199,1234093537
41905,41932,2990,20478,1199,4.5,1199,1291094726
13045,13054,1750,47658,1199,5.0,1199,1291618287
27916,27943,981,49391,395,4.0,395,1255476680
36370,36397,5476,17538,1199,3.5,1199,1209609615
2323,2323,3218,60511,1199,4.0,1199,1286851168
37680,37707,2881,429,1,4.5,1,1058198031
9915,9924,1948,49452,1199,3.5,1199,1241324669
27535,27562,2469,44351,765,2.0,765,1298595478
18461,18470,1025,20539,394,3.5,394,1273628875
30720,30747,160,47658,1199,5.0,1199,1316011311
23474,23483,22,1324,263,5.0,263,1218571728
8122,8131,4126,2784,765,2.5,765,1107020298
35785,35812,873,52211,14879,3.5,14879,1316566959
35429,35456,794,7348,1199,3.5,1199,1306541371
28168,28195,1421,17538,1199,4.0,1199,1309051077
38385,38412,2276,1324,263,3.0,263,1072840001
28969,28996,505,7348,1199,4.5,1199,1322237090
38610,38637,7161,1791,60,3.5,60,1115345706
7365,7374,4103,7463,1199,4.5,1199,1267244901
1107,1107,5973,1018,263,3.5,263,1160326184
17977,17986,5001,34146,1199,4.0,1199,1245040190
35221,35248,118,72827,14879,3.5,14879,1318525825
23290,23299,1477,70143,1289,5.0,1289,1312693811
38716,38743,5440,40815,12224,2.0,12224,1234678904
41094,41121,6343,11757,1199,5.0,1199,1196711934
39753,39780,139,5441,1199,4.0,1199,1241026955
35681,35708,7255,27589,2430,2.0,2430,1158437005
43888,43915,1403,47658,1199,4.5,1199,1261541216
25224,25233,7416,5411,394,5.0,394,1146812351
39993,40020,375,20818,1075,5.0,1075,1312575615
39528,39555,2402,10784,1075,4.0,1075,1277329335
21136,21145,607,55900,1199,4.0,1199,1285120975
35346,35373,859,5441,1199,4.0,1199,1283403828
4184,4184,4507,48911,1199,4.5,1199,1240165496
22855,22864,2338,5617,2188,3.5,2188,1269660793
7360,7369,7354,25468,568,4.0,568,1152814704
40990,41017,2016,20478,1199,4.5,1199,1199495004
1798,1798,2211,54731,263,4.5,263,1302044131
29975,30002,695,33624,14879,4.0,14879,1242848097
39700,39727,7836,5411,394,3.5,394,1116027173
31158,31185,457,40176,12224,2.5,12224,1217801241
42849,42876,4653,1549,394,4.0,394,1026760777
10180,10189,5613,19960,1199,4.0,1199,1228182503
39668,39695,619,46088,16386,5.0,16386,1302844716
8331,8340,4320,4073,1199,3.0,1199,1262906645
8969,8978,666,75031,24477,2.0,24477,1320775040
24229,24238,1632,24905,1199,3.5,1199,1157674689
16432,16441,1540,13282,2446,4.0,2446,1191206220
42745,42772,5675,36670,394,4.5,394,1209500495
12171,12180,7993,4920,1315,1.0,1315,1097205046
6947,6956,2973,56071,1075,4.0,1075,1276824899
35391,35418,2005,19960,1199,5.0,1199,1304878818
27160,27187,2452,41315,765,1.5,765,1209951569
3169,3169,3683,5487,2098,3.5,2098,1268497009
5782,5782,5664,727,263,4.5,263,1201048989
10767,10776,71,29145,263,4.0,263,1326061257
36650,36677,5981,1122,395,4.5,395,1218428332
17501,17510,2286,19960,1199,4.5,1199,1301176709
